Company,AY,Unique ID,DY,Indexed Total P,Indexed Total O,Indexed Total Incurred
CY 2,2000,422,2004,62.120,204.767,266.887
CY 2,2000,422,2005,143.217,0,143.217
CY 2,2000,422,2006,144.153,0,144.153
CY 2,2000,422,2007,144.153,0,144.153
CY 2,2000,422,2008,144.153,0,144.153
CY 2,2000,422,2009,144.153,0,144.153
CY 2,2000,422,2010,144.153,0,144.153
CY 2,2000,423,2000,129,42.324,42.454
CY 2,2000,423,2001,16.986,360.044,377.031
CY 2,2000,423,2002,33.677,429.486,463.163
CY 2,2000,423,2003,45.596,427.509,473.105
CY 2,2000,423,2004,57.850,434.950,492.799
CY 2,2000,423,2005,63.570,428.542,492.113
CY 2,2000,423,2006,68.272,470.517,538.789
CY 2,2000,423,2007,67.530,498.173,565.703
CY 2,2000,423,2008,417.377,22.205,439.582
CY 2,2000,423,2009,433.095,2.868,435.963
CY 2,2000,423,2010,432.858,2.378,435.236
CY 2,2000,424,2000,0,3.302,3.302
CY 2,2000,424,2001,2.602,242.541,245.143
CY 2,2000,424,2002,99.766,105.232,204.998
CY 2,2000,424,2003,118.763,143.645,262.408
CY 2,2000,424,2004,118.763,86.343,205.106
CY 2,2000,424,2005,183.557,0,183.557
CY 2,2000,424,2006,184.186,0,184.186
CY 2,2000,424,2007,184.186,0,184.186
CY 2,2000,424,2008,186.991,6.272,193.263
CY 2,2000,424,2009,186.991,6.272,193.263
CY 2,2000,424,2010,186.991,0,186.991
CY 2,2000,425,2002,0,283.797,283.797
CY 2,2000,425,2003,23.863,263.348,287.211
CY 2,2000,425,2004,28.089,257.167,285.256
CY 2,2000,425,2005,40.408,28.868,69.275
CY 2,2000,425,2006,40.408,29.904,70.311
CY 2,2000,425,2007,40.408,30.614,71.021
CY 2,2000,425,2008,40.408,33.027,73.435
CY 2,2000,425,2009,40.408,33.662,74.069
CY 2,2000,425,2010,40.408,33.662,74.069
CY 2,2000,426,2000,0,42.454,42.454
CY 2,2000,426,2001,7.075,208.696,215.771
CY 2,2000,426,2002,16.591,263.430,280.021
CY 2,2000,426,2003,54.648,207.695,262.343
CY 2,2000,426,2004,54.648,170.819,225.467
CY 2,2000,426,2005,190.243,0,190.243
CY 2,2000,426,2006,190.243,0,190.243
CY 2,2000,426,2007,190.243,0,190.243
CY 2,2000,426,2008,190.243,0,190.243
CY 2,2000,426,2009,190.243,0,190.243
CY 2,2000,426,2010,190.243,0,190.243
CY 2,2000,427,2000,2.571,145.101,147.672
CY 2,2000,427,2001,26.882,106.983,133.865
CY 2,2000,427,2002,32.758,177.876,210.634
CY 2,2000,427,2003,36.794,131.594,168.389
CY 2,2000,427,2004,37.295,138.163,175.458
CY 2,2000,427,2005,37.295,238.412,275.707
CY 2,2000,427,2006,233.891,0,233.891
CY 2,2000,427,2007,233.891,0,233.891
CY 2,2000,427,2008,233.891,0,233.891
CY 2,2000,427,2009,233.891,0,233.891
CY 2,2000,427,2010,233.891,0,233.891
CY 2,2000,428,2000,72,42.454,42.526
CY 2,2000,428,2001,38.363,249.875,288.238
CY 2,2000,428,2002,58.010,105.728,163.738
CY 2,2000,428,2003,129.890,43.645,173.535
CY 2,2000,428,2004,131.686,0,131.686
CY 2,2000,428,2005,131.686,0,131.686
CY 2,2000,428,2006,131.686,0,131.686
CY 2,2000,428,2007,131.686,0,131.686
CY 2,2000,428,2008,131.686,0,131.686
CY 2,2000,428,2009,131.686,0,131.686
CY 2,2000,428,2010,131.686,0,131.686
CY 2,2000,429,2006,0,5.899,5.899
CY 2,2000,429,2007,0,265.973,265.973
CY 2,2000,429,2008,0,323.723,323.723
CY 2,2000,429,2009,0,333.306,333.306
CY 2,2000,429,2010,0,333.306,333.306
CY 2,2000,430,2000,3.725,54.007,57.733
CY 2,2000,430,2001,6.868,694.773,701.640
CY 2,2000,430,2002,105.807,857.014,962.821
CY 2,2000,430,2003,139.416,715.343,854.759
CY 2,2000,430,2004,167.277,687.482,854.759
CY 2,2000,430,2005,305.939,120.944,426.883
CY 2,2000,430,2006,308.142,87.840,395.981
CY 2,2000,430,2007,309.412,87.906,397.318
CY 2,2000,430,2008,309.412,93.657,403.069
CY 2,2000,430,2009,310.206,91.139,401.345
CY 2,2000,430,2010,373.030,28.315,401.345
CY 2,2000,431,2001,13.255,284.918,298.172
CY 2,2000,431,2002,46.241,300.174,346.414
CY 2,2000,431,2003,57.673,425.645,483.318
CY 2,2000,431,2004,58.242,448.252,506.494
CY 2,2000,431,2005,59.241,460.506,519.747
CY 2,2000,431,2006,59.537,379.163,438.700
CY 2,2000,431,2007,66.771,388.704,455.475
CY 2,2000,431,2008,68.207,394.145,462.352
CY 2,2000,431,2009,70.726,158.730,229.456
CY 2,2000,431,2010,189.750,39.706,229.456
CY 2,2000,432,2000,33.365,215.482,248.847
CY 2,2000,432,2001,44.730,202.270,247.001
CY 2,2000,432,2002,48.627,186.948,235.575
CY 2,2000,432,2003,49.432,147.437,196.868
CY 2,2000,432,2004,101.362,490,101.852
CY 2,2000,432,2005,101.362,0,101.362
CY 2,2000,432,2006,101.362,0,101.362
CY 2,2000,432,2007,101.362,0,101.362
CY 2,2000,432,2008,101.362,0,101.362
CY 2,2000,432,2009,101.362,0,101.362
CY 2,2000,432,2010,101.362,0,101.362
CY 2,2000,433,2000,146,42.454,42.600
CY 2,2000,433,2001,22.290,328.321,350.611
CY 2,2000,433,2002,37.233,358.370,395.603
CY 2,2000,433,2003,41.722,266.946,308.668
CY 2,2000,433,2004,42.517,165.855,208.371
CY 2,2000,433,2005,54.946,161.663,216.609
CY 2,2000,433,2006,54.946,134.773,189.719
CY 2,2000,433,2007,142.792,49.059,191.851
CY 2,2000,433,2008,158.679,65.770,224.449
CY 2,2000,433,2009,209.949,0,209.949
CY 2,2000,433,2010,209.949,0,209.949
CY 2,2000,434,2000,194,457.022,457.216
CY 2,2000,434,2001,194,471.666,471.860
CY 2,2000,434,2002,260,554.899,555.159
CY 2,2000,434,2003,24.046,670.009,694.055
CY 2,2000,434,2004,499.417,298.271,797.688
CY 2,2000,434,2005,519.581,0,519.581
CY 2,2000,434,2006,519.581,0,519.581
CY 2,2000,434,2007,519.581,0,519.581
CY 2,2000,434,2008,519.581,0,519.581
CY 2,2000,434,2009,519.581,0,519.581
CY 2,2000,434,2010,519.581,0,519.581
CY 2,2000,435,2000,0,3.773,3.773
CY 2,2000,435,2001,3.712,302.364,306.076
CY 2,2000,435,2002,3.712,88.439,92.150
CY 2,2000,435,2003,56.620,0,56.620
CY 2,2000,435,2004,56.620,0,56.620
CY 2,2000,435,2005,56.620,0,56.620
CY 2,2000,435,2006,56.620,0,56.620
CY 2,2000,435,2007,56.620,0,56.620
CY 2,2000,435,2008,56.620,0,56.620
CY 2,2000,435,2009,56.620,0,56.620
CY 2,2000,435,2010,56.620,0,56.620
CY 2,2000,436,2000,11.175,71.435,82.610
CY 2,2000,436,2001,31.837,202.651,234.488
CY 2,2000,436,2002,44.418,322.665,367.083
CY 2,2000,436,2003,45.817,327.226,373.044
CY 2,2000,436,2004,80.546,83.374,163.920
CY 2,2000,436,2005,263.096,76.737,339.833
CY 2,2000,436,2006,327.627,0,327.627
CY 2,2000,436,2007,327.627,0,327.627
CY 2,2000,436,2008,327.627,0,327.627
CY 2,2000,436,2009,327.627,0,327.627
CY 2,2000,436,2010,327.627,0,327.627
CY 2,2000,437,2000,83,50.402,50.485
CY 2,2000,437,2001,4.623,295.704,300.327
CY 2,2000,437,2002,40.381,130.118,170.499
CY 2,2000,437,2003,45.877,126.425,172.302
CY 2,2000,437,2004,53.816,118.484,172.300
CY 2,2000,437,2005,64.967,54.141,119.108
CY 2,2000,437,2006,64.967,87.931,152.897
CY 2,2000,437,2007,92.312,61.584,153.896
CY 2,2000,437,2008,92.312,62.145,154.457
CY 2,2000,437,2009,92.312,54.337,146.648
CY 2,2000,437,2010,92.701,53.949,146.650
CY 2,2000,438,2000,471,41.982,42.454
CY 2,2000,438,2001,24.848,139.756,164.605
CY 2,2000,438,2002,70.978,189.362,260.340
CY 2,2000,438,2003,93.220,72.681,165.901
CY 2,2000,438,2004,192.265,27.682,219.948
CY 2,2000,438,2005,195.700,8.348,204.048
CY 2,2000,438,2006,203.176,0,203.176
CY 2,2000,438,2007,203.176,0,203.176
CY 2,2000,438,2008,203.176,0,203.176
CY 2,2000,438,2009,203.176,0,203.176
CY 2,2000,438,2010,203.176,0,203.176
CY 2,2000,439,2000,0,333.980,333.980
CY 2,2000,439,2001,0,356.330,356.330
CY 2,2000,439,2002,83,425.056,425.139
CY 2,2000,439,2003,1.315,425.905,427.220
CY 2,2000,439,2004,5.388,421.832,427.220
CY 2,2000,439,2005,409.838,0,409.838
CY 2,2000,439,2006,409.838,0,409.838
CY 2,2000,439,2007,409.838,0,409.838
CY 2,2000,439,2008,409.838,0,409.838
CY 2,2000,439,2009,409.838,0,409.838
CY 2,2000,439,2010,409.838,0,409.838
CY 2,2000,440,2000,63,109.643,109.706
CY 2,2000,440,2001,155,119.683,119.839
CY 2,2000,440,2002,21.452,93.474,114.926
CY 2,2000,440,2003,29.063,85.112,114.175
CY 2,2000,440,2004,32.007,64.692,96.699
CY 2,2000,440,2005,38.337,237.261,275.598
CY 2,2000,440,2006,57.366,226.420,283.786
CY 2,2000,440,2007,57.925,236.092,294.017
CY 2,2000,440,2008,57.925,270.327,328.252
CY 2,2000,440,2009,93.463,0,93.463
CY 2,2000,440,2010,93.463,0,93.463
